Devices
1000
,,DelSys EMG - Voltage,,,Delsys ACC - Acceleration,,
Frame,Sub Frame,Right TA,Right GL,Right GM,1,2
,,V,V,V,mm/s²,mm/s²
98,0,-0.0058268,0.0385824,-0.0222492,-172.142,23698.7
98,1,-0.00674232,0.0349966,-0.0195026,-407.902,23695.7
98,2,0.00294701,0.0331655,-0.0189686,-1309.78,23776.6
98,3,-0.000638809,0.0236288,-0.0143528,-179.626,23761.6
98,4,-0.00521645,0.0331655,-0.0182819,314.346,23737.6
99,0,0.00699059,0.0377813,-0.0220585,-194.595,23794.5
99,1,0.00454918,0.0338522,-0.0241184,-198.338,23851.4
99,2,-0.00514015,0.0337377,-0.0196171,-1238.67,23983.1
99,3,0.0148489,0.0290075,-0.0184727,-157.173,24001.1
99,4,0.00950829,0.0330892,-0.0196171,56.1333,24019.1
100,0,0.0024511,0.0364462,-0.0206852,-3.74222,24058
100,1,0.0211813,0.0355306,-0.0243473,-56.1333,24189.7
100,2,0.032015,0.0351873,-0.0192738,-595.013,24294.5
100,3,0.0322439,0.0309911,-0.0160694,-243.244,24309.4
100,4,0.00950829,0.0328222,-0.0184727,93.5555,24324.4
101,0,0.00905052,0.035378,-0.0204945,452.808,24288.5
101,1,0.00508324,0.0398794,-0.0298023,246.986,24459.1
101,2,-0.00559792,0.0367895,-0.0206852,-381.706,24513
101,3,-0.000257339,0.0330892,-0.016222,-265.697,24513
101,4,0.005541,0.0311056,-0.0220203,-3.74222,24519
102,0,-0.00651344,0.0351492,-0.0185108,763.412,24417.2
102,1,-0.0158976,0.0404516,-0.0242329,325.573,24578.9
102,2,-0.0123118,0.0382391,-0.020647,-138.462,24653.7
102,3,-0.0188731,0.0340429,-0.0150394,-404.16,24635.8
102,4,-0.0165842,0.0318685,-0.0124073,18.7111,24653.7
103,0,-0.0256632,0.0343099,-0.0191975,621.208,24644.8
103,1,-0.0106715,0.0354162,-0.0211048,239.502,24659.7
103,2,-0.0149439,0.0389639,-0.0198841,-119.751,24752.5
103,3,-0.005102,0.0356069,-0.0175953,-486.488,24767.5
103,4,0.0080587,0.0310674,-0.011301,44.9066,24767.5
104,0,-0.00868782,0.0328985,-0.0150394,86.071,24752.5
104,1,-0.00742897,0.0349966,-0.0207233,452.808,24749.5
104,2,-0.0137232,0.0393835,-0.0230503,-11.2267,24794.4
104,3,-0.00727638,0.034844,-0.0182438,-628.693,24815.4
104,4,-0.00376686,0.0320593,-0.0158024,37.4222,24803.4
105,0,0.0158407,0.0281301,-0.0143528,276.924,24722.6
105,1,0.0092794,0.0348058,-0.0191593,490.231,24713.6
105,2,-0.00945076,0.0376287,-0.0226307,104.782,24755.5
105,3,-0.00414833,0.0343481,-0.0201511,-434.097,24776.5
105,4,-0.000829544,0.0336233,-0.0190067,-26.1955,24695.6
106,0,0.020075,0.0232092,-0.015192,-116.009,24590.9
106,1,0.00638023,0.0341573,-0.0188541,523.911,24554.9
106,2,0.00573174,0.0363699,-0.0235462,-18.7111,24519
106,3,0.0219442,0.0347295,-0.027132,-396.675,24587.9
106,4,0.0189687,0.0330892,-0.0198078,-654.888,24498.1
107,0,0.03747,0.026032,-0.0140095,-67.3599,24381.3
107,1,0.0422765,0.0336614,-0.0183201,318.089,24297.5
107,2,0.0248052,0.0370947,-0.0216389,-246.986,24288.5
107,3,0.0200369,0.0346151,-0.0307178,-374.222,24261.5
107,4,0.0204183,0.036141,-0.0194263,-1193.77,24228.6
108,0,-0.00292763,0.0307623,-0.0151539,-130.978,24132.8
108,1,-0.000181045,0.0330511,-0.0211811,82.3288,24001.1
108,2,0.015917,0.0353399,-0.0202274,-145.947,24025
108,3,0.027094,0.0409856,-0.0330067,-228.275,23941.2
108,4,0.0201513,0.0373235,-0.0190449,-1354.68,23938.2
109,0,0.0101949,0.0324789,-0.0162983,-130.978,23806.5
109,1,0.0228597,0.0320974,-0.0182819,198.338,23704.7
109,2,-0.00845894,0.0342718,-0.0199223,-160.915,23632.9
109,3,-0.019636,0.0422826,-0.0222874,-48.6488,23587.9
109,4,-0.000448074,0.0342718,-0.018549,-636.177,23558
110,0,0.00721947,0.0356832,-0.0179386,-209.564,23441.3
110,1,0.00893608,0.0303045,-0.0148869,-22.4533,23315.5
110,2,0.0100042,0.0348058,-0.0189304,385.448,23210.7
110,3,0.00206963,0.0357595,-0.0213718,119.751,23168.8
110,4,-0.0138758,0.0393835,-0.0213718,-168.4,23123.9
111,0,-0.00426277,0.0333944,-0.0188923,-246.986,23001.2
111,1,-0.00880226,0.0318304,-0.0101566,160.915,22875.4
111,2,-0.00102028,0.0340047,-0.0119114,1115.18,22641.9
111,3,-0.00563606,0.0343862,-0.0209141,299.377,22686.8
111,4,-0.00948891,0.0381628,-0.0229359,-250.729,22624
112,0,0.00611321,0.0338522,-0.0192356,-318.089,22492.2
112,1,-0.00414833,0.031983,-0.0161076,-11.2267,22387.4
112,2,-0.00224098,0.0285497,-0.014658,666.115,22216.8
112,3,-0.00468239,0.0349584,-0.0193119,314.346,22183.9
112,4,-0.0263117,0.0380865,-0.0241184,-441.582,22127
113,0,-0.0163554,0.0253835,-0.0190449,-497.715,22052.1
113,1,-0.0123881,0.0323644,-0.0192738,116.009,21992.3
113,2,-0.0359629,0.0241247,-0.0143147,3.74222,21875.5
113,3,-0.0374888,0.0331274,-0.0186253,606.239,21821.6
113,4,-0.0485514,0.0381628,-0.0224018,37.4222,21806.7
114,0,-0.0341319,0.0334325,-0.0223637,-355.511,21866.5
114,1,-0.0248621,0.0338522,-0.0197315,-97.2977,21764.7
114,2,-0.0219248,0.0248876,-0.013628,-3.74222,21689.9
114,3,-0.00742897,0.0329366,-0.0217152,276.924,21657
114,4,-0.028715,0.0363699,-0.0211048,26.1955,21686.9
115,0,-0.0123499,0.0351492,-0.0290775,-437.84,21713.8
115,1,0.00973717,0.0350729,-0.0200748,-770.897,21689.9
115,2,0.00493065,0.0324026,-0.0147343,-130.978,21639
115,3,-0.0026606,0.0321355,-0.0206852,348.026,21600.1
115,4,0.00615135,0.0353017,-0.0206089,41.1644,21636
116,0,-0.00346169,0.041863,-0.0311375,-527.653,21639
116,1,-0.00994667,0.0386205,-0.0198078,-1253.64,21719.8
116,2,-0.0109766,0.0337377,-0.0153446,-97.2977,21701.9
116,3,0.00527397,0.0323263,-0.0194645,340.542,21665.9
116,4,0.0147344,0.0353017,-0.0182056,-157.173,21728.8
117,0,0.00130669,0.0408331,-0.0235844,-138.462,21764.7
117,1,0.0152685,0.039002,-0.0202656,-770.897,21860.5
117,2,0.0206091,0.0330511,-0.0179005,-198.338,21830.6
117,3,0.004244,0.0319067,-0.0145054,127.235,21836.6
117,4,0.00615135,0.0349966,-0.0193119,250.729,21839.6
118,0,0.0199987,0.0360265,-0.0222492,179.626,21929.4
118,1,0.00260368,0.0391546,-0.020647,-389.191,21980.3
118,2,0.0074102,0.0337377,-0.0190449,-239.502,21956.3
118,3,0.0159933,0.0308767,-0.010004,3.74222,21941.4
118,4,0.00088707,0.0345007,-0.0153065,853.226,21818.6
119,0,0.00119225,0.0343099,-0.0201511,235.76,21947.4
119,1,-0.00990852,0.0383916,-0.0221348,-479.004,21974.3
119,2,0.0171758,0.0347295,-0.0195789,-314.346,21914.4
119,3,0.018778,0.0320211,-0.016222,-86.071,21872.5
119,4,0.0179769,0.0291601,-0.0140476,711.021,21776.7
120,0,0.0442983,0.0345388,-0.0183964,400.417,21815.6
120,1,0.0344183,0.0377813,-0.0228596,-112.267,21764.7
120,2,0.0192739,0.0348058,-0.0191593,-456.551,21695.9
120,3,0.0253774,0.0339285,-0.0174046,44.9066,21660
120,4,0.0119497,0.0235906,-0.0144291,44.9066,21555.2
121,0,0.0145818,0.0330892,-0.017519,583.786,21501.3
121,1,0.0312521,0.0373998,-0.0234318,-11.2267,21498.3
121,2,0.019808,0.0342336,-0.0225163,-467.777,21561.2
121,3,-0.0104044,0.0336996,-0.0180912,-97.2977,21462.4
121,4,-0.000524368,0.0255743,-0.0143528,-22.4533,21399.5
122,0,-0.00670418,0.0330892,-0.0154591,527.653,21423.4
122,1,-0.0101374,0.0372854,-0.0216007,116.009,21450.4
122,2,-0.0294779,0.0337759,-0.0269032,-542.622,21540.2
122,3,-0.019369,0.0335851,-0.0194645,-819.546,21567.2
122,4,-0.0134943,0.0302282,-0.0151539,-86.071,21588.1
123,0,-0.0309275,0.0328603,-0.020113,392.933,21612.1
123,1,-0.021963,0.0353017,-0.0209522,-11.2267,21755.8
123,2,-0.00910744,0.0406805,-0.0301456,-258.213,21809.6
123,3,-0.0200556,0.0362173,-0.0198078,-1216.22,22001.2
123,4,-0.0130747,0.0326696,-0.0166416,-138.462,22043.2
124,0,-0.00784859,0.0320974,-0.0195026,325.573,22112
124,1,-0.0372218,0.0326315,-0.019846,-235.76,22255.7
124,2,-0.0276087,0.0430837,-0.0239658,-175.884,22372.5
124,3,-0.0145625,0.0378576,-0.0209141,-1115.18,22537.1
124,4,-0.010557,0.0328603,-0.0156116,-157.173,22585
125,0,-0.0119303,0.0305715,-0.0165272,123.493,22653.9
125,1,-0.00563606,0.0346914,-0.0172138,78.5866,22752.7
125,2,0.00775352,0.0362554,-0.0213337,52.3911,22887.4
125,3,-0.0208567,0.0393072,-0.0218678,-284.409,23031.1
125,4,-0.0252818,0.0342336,-0.0189304,-235.76,23067
126,0,-0.00670418,0.0299993,-0.0118351,29.9377,23126.9
126,1,-0.0153635,0.0350347,-0.0140858,733.475,23055.1
126,2,-0.0242136,0.0341192,-0.0217533,243.244,23207.7
126,3,-0.0286005,0.0383916,-0.0212193,-239.502,23369.4
126,4,-0.00990852,0.0317922,-0.0196171,-374.222,23378.4
127,0,-6.66045e-05,0.0328603,-0.0173283,-29.9377,23411.3
127,1,0.0121786,0.0288168,-0.0135136,673.599,23387.4
127,2,0.0270177,0.0370184,-0.017519,355.511,23471.2
127,3,0.022936,0.0380865,-0.0232792,-130.978,23501.1
127,4,0.021639,0.0346151,-0.0200367,-501.457,23519.1
128,0,0.0317861,0.0328603,-0.0220585,-33.68,23498.1
128,1,0.0282384,0.0240484,-0.0145054,74.8444,23450.2
128,2,-0.000982132,0.0347295,-0.0186634,430.355,23426.3
128,3,0.00679985,0.0367132,-0.0226688,-71.1021,23438.3
128,4,0.0250341,0.0339285,-0.02244,-392.933,23465.2
129,0,0.0154592,0.0343099,-0.0192738,-101.04,23396.3
129,1,0.0310232,0.0285879,-0.0159931,-33.68,23300.5
129,2,0.0391485,0.0320211,-0.0195789,527.653,23240.7
129,3,0.0162603,0.0359884,-0.0212193,-595.013,23243.7
129,4,0.00374809,0.039002,-0.0306416,-385.448,23228.7
130,0,0.00573174,0.0367513,-0.0199604,-838.257,23165.8
130,1,0.00752464,0.0325552,-0.0158024,-149.689,23052.1
130,2,-0.00849709,0.0333562,-0.0194645,377.964,22950.3
130,3,-0.0176524,0.0393453,-0.0196171,-3.74222,22926.3
130,4,-0.00910744,0.0420919,-0.0261402,-258.213,22851.5
131,0,-0.0152491,0.0372854,-0.0222492,-1287.32,22842.5
131,1,-0.0149439,0.0326315,-0.0196171,-217.049,22707.8
131,2,-0.00140175,0.0321355,-0.0140476,239.502,22585
131,3,-0.0120448,0.0340429,-0.0174427,-101.04,22543.1
131,4,-0.0245951,0.0378576,-0.0208378,-63.6177,22459.3
132,0,-0.0225733,0.0382391,-0.0215626,-1148.86,22414.4
132,1,-0.0167368,0.0348821,-0.0187016,-14.9689,22294.6
132,2,-0.0146387,0.0281683,-0.0105762,104.782,22150.9
132,3,-0.00636085,0.0336996,-0.0148106,-89.8132,22052.1
132,4,-0.0058268,0.0355688,-0.0193119,-97.2977,21986.3
133,0,-0.0158595,0.0385442,-0.0234699,-479.004,21908.4
133,1,-0.0155924,0.0348821,-0.0171375,-164.658,21806.7
133,2,-0.000600662,0.0325552,-0.0142765,56.1333,21692.9
133,3,-0.00372871,0.0293127,-0.0159168,654.888,21498.3
133,4,-0.0110911,0.0344625,-0.0184345,228.275,21546.2
134,0,-0.00487312,0.0372472,-0.0223637,-202.08,21513.3
134,1,-0.00742897,0.0346914,-0.0200748,-407.902,21393.5
134,2,-0.0220774,0.0320974,-0.0181675,-22.4533,21312.7
134,3,-0.00483498,0.0239721,-0.0144291,845.741,21151
134,4,0.00874535,0.0341955,-0.0181675,392.933,21166
135,0,-0.0331782,0.0377813,-0.0227833,-202.08,21121.1
135,1,-0.0210856,0.0342336,-0.0230885,-333.057,21004.3
135,2,0.00187889,0.0348058,-0.019083,127.235,20935.5
135,3,0.0206472,0.027329,-0.0142384,52.3911,20770.8
135,4,0.0147726,0.0333944,-0.0180149,520.168,20660
136,0,0.0136282,0.0364843,-0.02244,-636.177,20552.3
136,1,0.017481,0.0352636,-0.0290775,-415.386,20477.4
136,2,0.0124837,0.0346914,-0.0194645,-145.947,20255.9
136,3,0.017214,0.0313726,-0.0153828,37.4222,20034.3
136,4,0.0198461,0.0326315,-0.0185871,437.84,19818.8
137,0,0.0119878,0.0343862,-0.0200748,-33.68,19648.1
137,1,0.00889793,0.0402609,-0.0316334,-422.871,19504.4
137,2,0.0227453,0.0368658,-0.0185108,-834.515,19261.9
137,3,0.0302221,0.0282827,-0.0158405,-209.564,18998.5
137,4,0.046816,0.0316778,-0.0190067,228.275,18729.1
138,0,0.035639,0.0344625,-0.0181293,-56.1333,18555.4
138,1,0.0125982,0.0420538,-0.0228214,-149.689,18372.8
138,2,0.0230123,0.0383154,-0.0207233,-1309.78,18208.1
138,3,0.00947014,0.0343099,-0.0172138,-108.524,17965.6
138,4,0.0132848,0.0311437,-0.0164127,213.306,17717.2
139,0,0.0181295,0.035378,-0.0167942,-112.267,17588.4
139,1,-0.00491127,0.0361791,-0.0225925,628.693,17423.8
139,2,-0.0104426,0.0396886,-0.0212955,-651.146,17342.9
139,3,0.00947014,0.0340047,-0.0182438,-202.08,17151.3
139,4,0.012026,0.0314108,-0.0106525,112.267,16998.7
140,0,0.0167944,0.0336996,-0.016222,460.293,16816
140,1,0.0370504,0.0348821,-0.0205708,127.235,16786.1
140,2,0.0219823,0.0383154,-0.0228214,-348.026,16750.2
140,3,0.0264074,0.034577,-0.0187016,-348.026,16630.4
140,4,0.0156499,0.034577,-0.0170612,14.9689,16534.6
141,0,0.000391159,0.030953,-0.0134373,823.288,16358
141,1,-0.0205897,0.0336614,-0.0168705,718.506,16387.9
141,2,-0.0265025,0.0383154,-0.0195026,-179.626,16381.9
141,3,0.00527397,0.0340429,-0.0184727,-437.84,16289.1
141,4,0.00611321,0.031983,-0.0194645,52.3911,16247.2
142,0,0.00203148,0.0238577,-0.0143909,172.142,16151.4
142,1,0.011263,0.0356832,-0.0177097,587.528,16082.6
142,2,0.0049688,0.0377432,-0.0236225,-108.524,16040.6
142,3,-0.00830635,0.0336614,-0.0223637,-598.755,16022.7
142,4,0.000238571,0.0337759,-0.0191593,-48.6488,15888
143,0,-0.00658974,0.0268331,-0.0143528,-213.306,15723.3
143,1,-0.0173853,0.0328222,-0.0193119,452.808,15567.6
143,2,-0.0191019,0.0351873,-0.0224018,-26.1955,15486.8
143,3,-0.0212,0.034577,-0.0307178,-415.386,15316.2
143,4,0.000162277,0.0354543,-0.0196552,-703.537,15166.5
144,0,-0.0038813,0.0325933,-0.0145435,-67.3599,14897
144,1,-0.00849709,0.031983,-0.0200748,392.933,14624.6
144,2,-0.016775,0.0352636,-0.0244617,-44.9066,14445
144,3,-0.0319575,0.0387731,-0.0305271,-333.057,14223.4
144,4,-0.0132655,0.0360265,-0.021143,-1302.29,14007.9
145,0,-0.00720009,0.0340429,-0.0145054,-291.893,13693.5
145,1,0.00531212,0.0316778,-0.0195789,303.12,13400.1
145,2,0.0184728,0.034577,-0.0193501,-123.493,13175.6
145,3,0.0220586,0.0417486,-0.0243855,-119.751,12927.1
145,4,0.01256,0.0370184,-0.0208378,-688.568,12741.5
146,0,0.0146581,0.0342718,-0.0167561,-239.502,12460.1
146,1,0.0106145,0.0312963,-0.0177097,149.689,12220.6
146,2,0.00557915,0.03328,-0.0178242,48.6488,11987.1
146,3,-6.66045e-05,0.0380865,-0.021677,138.462,11867.3
146,4,-0.0194834,0.0391927,-0.021944,-449.066,11801.5
147,0,-0.0156687,0.034081,-0.0182056,-157.173,11556
147,1,-0.0240611,0.0309148,-0.0105762,93.5555,11385.3
147,2,-0.0382517,0.0353017,-0.0139332,669.857,11148.8
147,3,-0.0273035,0.0349584,-0.0217152,228.275,11163.8
147,4,-0.0342081,0.0396886,-0.0212574,-246.986,11163.8
148,0,-0.0467585,0.0351492,-0.0183582,-318.089,10978.2
148,1,-0.0263499,0.0314108,-0.00969887,116.009,10891.4
148,2,-0.0321864,0.0331274,-0.0174809,797.092,10708.7
148,3,-0.0483988,0.0352636,-0.0189304,527.653,10696.8
148,4,-0.044546,0.0385061,-0.0231266,-179.626,10660.8
149,0,-0.026655,0.0356451,-0.017519,-505.199,10586
149,1,-0.0181483,0.0323263,-0.0177097,-78.5866,10487.2
149,2,-0.0251673,0.0281301,-0.0170231,142.204,10388.4
149,3,-0.00811562,0.0333944,-0.0190449,449.066,10292.6
149,4,-0.0262354,0.0390401,-0.0226307,33.68,10247.7
150,0,-0.0429057,0.0333181,-0.019083,-482.746,10208.8
150,1,-0.0330637,0.0334325,-0.0189686,14.9689,10113
150,2,-0.019369,0.0235143,-0.0143909,-22.4533,9990.23
150,3,-0.0174235,0.035378,-0.0174046,404.16,9897.42
150,4,-0.0217722,0.0368276,-0.021944,0,9885.44
151,0,-0.0166605,0.0355688,-0.0232029,-381.706,9972.26
151,1,-0.0136851,0.0332037,-0.0200367,-849.484,9834.55
151,2,0.00229851,0.0290456,-0.0129414,-26.1955,9732.76
151,3,-0.00449165,0.0334707,-0.0189304,561.333,9714.8
151,4,0.00290886,0.0357214,-0.0209141,37.4222,9687.85
152,0,-0.000409927,0.0358358,-0.0302219,-280.666,9690.85
152,1,0.0011541,0.0358739,-0.0196552,-1429.53,9747.73
152,2,0.0337698,0.0320974,-0.0153065,-187.111,9705.82
152,3,0.0300314,0.0326315,-0.0161076,318.089,9705.82
152,4,0.0219061,0.0358739,-0.0205708,-213.306,9774.67
153,0,0.0136663,0.0393072,-0.0312138,-149.689,9843.53
153,1,0.019045,0.0362173,-0.0203037,-883.163,9969.27
153,2,0.0343038,0.0335088,-0.0170231,-164.658,10005.2
153,3,0.0573446,0.0316396,-0.0189304,172.142,10068.1
153,4,0.0401022,0.0345388,-0.018549,138.462,10160.9
154,0,0.0249197,0.0422063,-0.0233173,82.3288,10346.5
154,1,0.0317861,0.0380102,-0.02141,-407.902,10523.1
154,2,0.0486852,0.0340047,-0.0169468,-280.666,10657.8
154,3,0.0645544,0.0316778,-0.0161839,-235.76,10810.5
154,4,0.0455572,0.0360265,-0.0184345,714.764,10840.5
155,0,0.0501348,0.0357595,-0.0222874,299.377,11175.8
155,1,0.049677,0.0384679,-0.0229359,-336.8,11394.3
155,2,0.0349523,0.0341573,-0.0179768,-404.16,11544
155,3,0.0387289,0.0316015,-0.0108051,-59.8755,11720.6
155,4,0.0464727,0.0345388,-0.015955,767.155,11810.4
156,0,0.030451,0.0345007,-0.0219822,456.551,12064.9
156,1,0.00599876,0.0390401,-0.022707,-198.338,12250.5
156,2,0.0118353,0.0339666,-0.018816,-329.315,12355.3
156,3,-0.018072,0.0320593,-0.0108814,52.3911,12511
156,4,-0.0150202,0.0330511,-0.0145435,355.511,12567.9
157,0,-0.0224207,0.0343099,-0.0200367,508.942,12705.6
157,1,-0.0326441,0.039002,-0.0233936,-71.1021,12816.3
157,2,-0.0270747,0.0356069,-0.0186253,-415.386,12927.1
157,3,-0.0171564,0.0318685,-0.0171375,11.2267,12957.1
157,4,-0.00803932,0.0259557,-0.0144672,7.48444,12948.1
158,0,-0.0224589,0.0340047,-0.0188541,568.817,13005
158,1,-0.0257777,0.0385442,-0.0221348,82.3288,13082.8
158,2,-0.0112818,0.0341573,-0.0193119,-505.199,13199.6
158,3,-0.0117396,0.0348058,-0.0199223,-93.5555,13172.6
158,4,-0.0171946,0.0232473,-0.0151539,-97.2977,13139.7
159,0,-0.00296577,0.0311819,-0.0181675,512.684,13139.7
159,1,-0.0116633,0.0367132,-0.0221348,-116.009,13202.5
159,2,-0.0202082,0.0351492,-0.0260258,-303.12,13271.4
159,3,-0.00586494,0.0326315,-0.0206089,-1103.95,13292.4
159,4,0.0208379,0.0306097,-0.0139332,-123.493,13247.5
160,0,0.0192739,0.0328603,-0.0207233,355.511,13223.5
160,1,-0.00151619,0.0356451,-0.0207996,-37.4222,13265.4
160,2,0.0129415,0.0355306,-0.0309849,-303.12,13262.4
160,3,0.0117971,0.0356069,-0.0196934,-1081.5,13325.3
160,4,-0.00311836,0.0326315,-0.0172138,-205.822,13247.5
161,0,0.00370995,0.0315252,-0.0204182,217.049,13193.6
161,1,0.0143148,0.0353399,-0.0195789,157.173,13181.6
161,2,-0.00315651,0.040032,-0.0277805,-142.204,13178.6
161,3,0.00535027,0.0373235,-0.0216389,-759.67,13196.6
161,4,0.0119878,0.0330511,-0.0172138,-228.275,13079.8
162,0,-0.0160502,0.03225,-0.0179386,119.751,12990
162,1,-0.0275324,0.0349203,-0.0166416,190.853,12861.3
162,2,-0.0220393,0.0399557,-0.0226307,89.8132,12867.2
162,3,-0.0185679,0.0382772,-0.021143,-385.448,12816.3
162,4,-0.0165079,0.0337759,-0.0190067,-310.604,12675.6
163,0,-0.0221156,0.0313726,-0.0108814,97.2977,12534.9
163,1,-0.0143336,0.0353399,-0.0161839,658.63,12289.4
163,2,-0.0183772,0.0341573,-0.0218678,246.986,12271.5
163,3,-0.025854,0.0417104,-0.0207233,-202.08,12148.7
163,4,0.000925217,0.0354925,-0.0143909,-673.599,11924.2
164,0,0.00851646,0.030686,-0.0121784,86.071,11717.6
164,1,-0.000295486,0.0322881,-0.0150394,692.31,11442.2
164,2,0.0105383,0.0336614,-0.0200367,718.506,11256.6
164,3,0.00161186,0.0393835,-0.0227833,-246.986,11044
164,4,0.00142113,0.0343481,-0.0186634,-351.768,10756.6
165,0,0.0111868,0.0321737,-0.0188541,71.1021,10454.3
165,1,0.0201131,0.0258031,-0.0138187,273.182,10122
165,2,0.0345327,0.034844,-0.0188541,479.004,9873.47
165,3,0.0246908,0.0374761,-0.0232029,11.2267,9574.09
165,4,0.0382711,0.034577,-0.0195789,-351.768,9298.66
166,0,0.0346471,0.0320974,-0.0189304,-127.235,8987.31
166,1,0.0266363,0.0232854,-0.013895,-119.751,8646.02
166,2,0.0379659,0.0334707,-0.0194263,523.911,8391.55
166,3,0.0231649,0.0359884,-0.0237751,-71.1021,8173
166,4,9.68948e-06,0.0362173,-0.0267887,-475.262,8065.23
167,0,0.00451103,0.0324407,-0.0198078,-220.791,7795.79
167,1,0.0301458,0.0280538,-0.0140476,-93.5555,7568.26
167,2,0.0099279,0.0332418,-0.0187397,441.582,7394.62
167,3,-0.00250801,0.0365606,-0.02244,-265.697,7337.74
167,4,-0.0151347,0.0346151,-0.0281239,-385.448,7256.91
168,0,-0.011854,0.0358358,-0.0188923,-1182.54,7200.03
168,1,-0.0122355,0.0309148,-0.0151157,-56.1333,7086.26
168,2,-0.0187205,0.0326696,-0.019083,261.955,7023.39
168,3,-0.00498756,0.0368276,-0.0207996,-71.1021,6939.57
168,4,-0.0101756,0.0376287,-0.0319004,-273.182,6999.44
169,0,-0.0101756,0.0362936,-0.0191593,-1122.67,7023.39
169,1,-0.0101756,0.0320593,-0.0168705,-134.72,6933.58
169,2,-0.0166224,0.0324789,-0.0193501,179.626,6864.72
169,3,-0.0400828,0.0350347,-0.0200367,-157.173,6861.73
169,4,-0.0334834,0.0417867,-0.0261402,11.2267,6849.76
170,0,-0.0296305,0.0383916,-0.0205326,-602.497,6855.74
170,1,-0.0297449,0.0329366,-0.0178623,-48.6488,6771.92
170,2,-0.005102,0.032784,-0.0167179,56.1333,6679.11
170,3,0.00378624,0.0345388,-0.0186634,419.128,6598.28
170,4,0.0011541,0.0404134,-0.0223637,179.626,6619.24
171,0,-0.0160883,0.0386968,-0.0201893,-284.409,6646.18
171,1,-0.00750526,0.0354543,-0.0179768,-351.768,6568.34
171,2,-0.00609383,0.0318304,-0.0125599,82.3288,6529.42
171,3,-0.0296687,0.0353017,-0.0170231,879.421,6388.71
171,4,-0.00914558,0.0365224,-0.0208378,400.417,6541.4
172,0,-0.0105189,0.039002,-0.0223637,-116.009,6538.4
172,1,-0.00838264,0.0347677,-0.0179386,-430.355,6535.41
172,2,0.00649467,0.0306097,-0.0109196,67.3599,6502.48
172,3,-0.00349983,0.0347677,-0.0148487,351.768,6541.4
172,4,-0.0278376,0.0343862,-0.0208759,523.911,6580.32
173,0,-0.0228785,0.0398412,-0.0221348,-11.2267,6682.1
173,1,-0.0070475,0.0343481,-0.0185108,-520.168,6735.99
173,2,0.0116827,0.03225,-0.0118732,-37.4222,6795.87
173,3,0.00470177,0.0314108,-0.014658,48.6488,6792.87
173,4,-0.00319466,0.0354925,-0.0199604,493.973,6870.71
174,0,0.00847832,0.0393072,-0.0299168,-78.5866,6978.49
174,1,0.00798241,0.0308004,-0.0212955,-441.582,7167.1
174,2,-0.00285133,0.0318685,-0.0185108,-374.222,7191.05
174,3,0.0048925,0.0276342,-0.0136662,-112.267,7238.95
174,4,-0.00605568,0.0333944,-0.0192738,452.808,7322.77
175,0,-0.024824,0.0386587,-0.02244,366.737,7460.49
175,1,-0.0102518,0.0340047,-0.0196934,-370.48,7622.15
175,2,0.0061895,0.0329366,-0.0190449,-1077.76,7747.89
175,3,0.00786797,0.0240102,-0.013628,-134.72,7843.69
175,4,0.0024511,0.0323263,-0.0203419,269.44,7960.45
176,0,-0.00117287,0.0373235,-0.0229359,-71.1021,8152.05
176,1,0.00222221,0.0336614,-0.0234318,-276.924,8310.72
176,2,-0.00685677,0.0346151,-0.0196934,-1234.93,8538.24
176,3,0.00988976,0.0284353,-0.0143147,-209.564,8660.99
176,4,0.0127889,0.0329366,-0.0203419,194.595,8801.7
177,0,-0.0058268,0.0363317,-0.0222111,-74.8444,8996.29
177,1,-0.00620827,0.0389639,-0.032053,-145.947,9184.9
177,2,0.00187889,0.0359884,-0.0171757,-774.639,9439.37
177,3,0.0103475,0.0316778,-0.0156879,-116.009,9571.1
177,4,0.00916496,0.032784,-0.0199604,101.04,9720.79
178,0,0.0111105,0.0345388,-0.0213718,187.111,9894.42
178,1,0.00378624,0.0401083,-0.0309467,-415.386,10101
178,2,-0.00216469,0.0371709,-0.0195789,-407.902,10373.4
178,3,-0.00605568,0.0337759,-0.0165653,-130.978,10505.2
178,4,-0.000257339,0.0321737,-0.0198841,3.74222,10571
179,0,-0.0236414,0.0355306,-0.017786,688.568,10717.7
179,1,-0.0349711,0.0419775,-0.0249195,89.8132,10933.3
179,2,-0.017042,0.0385061,-0.020647,-254.471,11118.9
179,3,-0.0223826,0.0336614,-0.0166035,-276.924,11178.8
179,4,-0.0107859,0.0329366,-0.0170231,-11.2267,11265.6
180,0,-0.00235542,0.033814,-0.0180531,916.843,11226.7
180,1,-0.00567421,0.0382772,-0.0228596,336.8,11415.3
180,2,-0.00407204,0.0381628,-0.0286579,-291.893,11502.1
180,3,0.0180532,0.0327078,-0.0176334,-374.222,11523
180,4,0.0118353,0.0316778,-0.011797,78.5866,11547
181,0,0.00206963,0.0350729,-0.0157642,377.964,11514.1
181,1,0.00325218,0.0346151,-0.0221348,512.684,11585.9
181,2,-0.00803932,0.0393072,-0.0220966,-318.089,11615.8
181,3,0.00546471,0.0347295,-0.0196552,-411.644,11654.8
181,4,-0.00155434,0.0310293,-0.0105381,29.9377,11666.7
182,0,0.00687614,0.033547,-0.0156498,86.071,11672.7
182,1,0.0164129,0.0339285,-0.0216007,538.879,11681.7
